popularity,budget,revenue,director,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.265649,2500000,0,Catherine Cyran,90,Comedy|Romance,2010-03-23,14,5.8,2010,2500000.0,0.0
0.284327,0,0,Robert Harmon,87,Drama|Thriller|Crime|Mystery,2010-05-09,10,5.9,2010,0.0,0.0
0.260669,2500000,0,Mike Disa,85,Animation|Horror|Science Fiction,2010-12-31,19,5.7,2010,2500000.0,0.0
0.259649,0,0,Patrik Syversen,81,Horror|Thriller,2010-09-04,17,4.2,2010,0.0,0.0
0.2596,650000,33245,Jim Mickle,98,Drama|Horror|Action|Thriller|Science Fiction,2010-09-30,143,6.2,2010,650000.0,33245.0
0.257311,0,0,Joaquim Dos Santos,12,Animation|Action|Western,2010-07-27,11,6.0,2010,0.0,0.0
0.256392,13000000,0,Eric Valette,95,Horror,2010-01-01,14,3.5,2010,13000000.0,0.0
0.247732,0,0,Shannon Hartman,65,Comedy,2010-09-18,12,8.0,2010,0.0,0.0
0.162356,0,0,Simon Rumley,102,Drama|Thriller,2010-10-08,13,5.7,2010,0.0,0.0
0.252021,0,0,Rosemary Rodriguez,87,Drama,2010-01-23,26,4.5,2010,0.0,0.0
0.187905,0,1422910,Tim Hetherington|Sebastian Junger,93,Documentary|War,2010-06-25,78,7.1,2010,0.0,1422910.0
0.25054,425000000,11087569,Sngmoo Lee,100,Adventure|Fantasy|Action|Western|Thriller,2010-12-02,74,6.4,2010,425000000.0,11087569.0
0.377897,0,0,Toni Myers,44,Documentary,2010-03-19,31,6.5,2010,0.0,0.0
0.246578,10000000,4349187,John Landis,91,Comedy|Thriller,2010-10-29,75,6.0,2010,10000000.0,4349187.0
0.245627,0,0,Michael Feifer,93,Drama|Mystery|Thriller,2010-08-24,23,4.8,2010,0.0,0.0
0.245438,0,63931,Shawn Ku,100,Drama,2010-09-12,13,5.9,2010,0.0,63931.0
0.244947,0,0,Spike Brandt,75,Animation|Comedy|Family|Mystery,2010-02-16,12,6.4,2010,0.0,0.0
0.2448,0,0,John H. Williams,76,Animation|Family,2010-05-26,17,5.0,2010,0.0,0.0
0.243848,4400000,0,Darlo Piana,81,Action|Adventure|Comedy,2010-05-12,26,5.3,2010,4400000.0,0.0
0.559371,0,10,Sebastian Gutierrez,98,Action|Comedy|Drama,2010-03-14,23,4.2,2010,0.0,10.0
0.241802,0,0,Michael Oblowitz,96,Horror|Thriller,2010-10-01,10,6.0,2010,0.0,0.0
0.241541,10000000,55089,Baltasar KormÃ¡kur,100,Drama|Action|Thriller,2010-08-27,21,5.9,2010,10000000.0,55089.0
0.240403,967686,4270000,Chris Morris,101,Comedy|Crime|Drama,2010-05-07,262,7.0,2010,967686.0,4270000.0
0.237797,0,0,Daniel Grou,105,Drama|Horror|Thriller,2010-06-22,23,6.3,2010,0.0,0.0
0.280412,7347125,0,Jeremy Sims,122,Drama|History|War,2010-04-15,28,7.6,2010,7347125.0,0.0
0.234574,0,0,Trey Stokes,87,Action|Adventure|Drama|Horror|Science Fiction,2010-11-23,17,2.5,2010,0.0,0.0
0.408233,0,0,Rowan Joffe,111,Drama|Thriller|Crime,2010-09-13,22,5.4,2010,0.0,0.0
0.230821,0,0,Jon Hewitt,90,Action|Thriller|Romance,2010-12-31,20,5.3,2010,0.0,0.0
0.229124,0,0,Manuel Carballo,98,Foreign|Horror|Thriller,2010-12-29,24,5.5,2010,0.0,0.0
0.228405,0,0,Ricky Gervais|Stephen Merchant,95,Drama|Comedy,2010-04-14,42,6.8,2010,0.0,0.0
0.228045,0,0,Jason Woliner,56,Comedy,2010-01-19,14,6.4,2010,0.0,0.0
0.227437,0,0,Satoshi Nishimura,95,Action|Comedy|Animation,2010-04-02,15,7.7,2010,0.0,0.0
0.227258,0,178174,Ben Steinbauer,85,Comedy|Documentary,2010-07-09,13,6.0,2010,0.0,178174.0
0.339125,0,0,John Inwood,92,Comedy|Drama,2010-01-05,17,5.2,2010,0.0,0.0
0.224505,0,0,Peter Mullan,124,Drama,2010-10-08,24,6.5,2010,0.0,0.0
0.224171,0,0,Nick Morris,178,History|Music,2010-10-03,13,7.7,2010,0.0,0.0
0.222293,0,0,Derek Frankowski,47,Documentary,2010-10-02,27,8.8,2010,0.0,0.0
0.222257,0,0,Dragan BjelogrliÄ‡,140,Adventure|Drama|History|Romance,2010-12-19,11,7.3,2010,0.0,0.0
0.219619,2000000,0,Jacob Chase,87,Comedy|Drama|Romance,2010-01-01,10,5.2,2010,2000000.0,0.0
0.218552,0,0,Casey Affleck,107,Music|Comedy|Drama,2010-09-10,49,6.2,2010,0.0,0.0
0.218279,0,1279,Marilyn Agrelo,96,Family|Drama|Romance|Comedy,2010-10-06,26,4.9,2010,0.0,1279.0
0.216759,0,0,Trent Cooper,93,Comedy|Drama,2010-02-14,23,4.9,2010,0.0,0.0
0.216503,1500000,187716,Lucy Walker,90,Documentary|Foreign,2010-01-24,23,7.8,2010,1500000.0,187716.0
0.216339,0,0,Bosse Lindquist,58,Documentary,2010-12-12,12,7.0,2010,0.0,0.0
0.214381,7000000,453079,Shari Springer Berman|Robert Pulcini,108,Comedy,2010-08-01,18,5.9,2010,7000000.0,453079.0
0.213623,0,0,Mark Quod,95,Comedy|Drama,2010-07-27,11,2.7,2010,0.0,0.0
0.212376,0,0,Joey Stewart,93,Drama|Horror|Thriller,2010-01-28,37,6.2,2010,0.0,0.0
0.211508,0,0,Christopher Ray,90,Action|Horror|Science Fiction,2010-12-21,15,2.4,2010,0.0,0.0
0.201591,0,0,Thomas Vinterberg,105,Drama|Foreign,2010-09-01,25,7.0,2010,0.0,0.0
0.210425,0,0,Stuart Gillard,178,Drama|Science Fiction|Thriller,2010-04-18,10,3.7,2010,0.0,0.0
0.385851,4500000,123820,Galt Niederhoffer,95,Comedy|Drama|Romance,2010-09-10,46,4.8,2010,4500000.0,123820.0
0.210231,2000000,0,Chris Shadley,98,Crime|Drama|Horror|Thriller,2010-01-01,43,5.2,2010,2000000.0,0.0
0.208862,0,0,Michael Lachmann|Paul Olding,60,Documentary,2010-08-04,10,5.1,2010,0.0,0.0
0.241085,0,0,Chris McKay,45,Comedy|Science Fiction,2010-12-19,16,6.2,2010,0.0,0.0
0.20523,0,0,Carl Bessai,89,Science Fiction|Thriller|Drama,2010-01-01,26,5.2,2010,0.0,0.0
0.204591,0,0,Yann Gozlan,84,Horror|Thriller,2010-10-06,16,5.5,2010,0.0,0.0
0.201727,5000000,0,Brian Trenchard-Smith,92,Science Fiction,2010-05-30,24,4.4,2010,5000000.0,0.0
0.200531,0,0,Ethan Spaulding,72,Animation|Comedy|Family,2010-09-14,11,6.9,2010,0.0,0.0
0.200241,2300000,0,Keoni Waxman,98,Action|Adventure|Thriller,2010-11-06,18,5.1,2010,2300000.0,0.0
0.286429,0,0,Semih KaplanoÄŸlu,103,Drama,2010-04-09,15,5.8,2010,0.0,0.0
0.196975,0,37000000,Tyler Perry,134,Drama,2010-11-05,14,7.3,2010,0.0,37000000.0
0.196856,0,0,Stephen Herek,90,Drama|Romance,2010-03-14,14,5.4,2010,0.0,0.0
0.195641,0,0,Olivier Abbou,95,Thriller|Horror,2010-10-19,13,5.9,2010,0.0,0.0
0.194905,0,0,Lucifer Valentine,75,Horror,2010-07-27,11,2.4,2010,0.0,0.0
0.187445,0,0,Jim Loach,100,Drama,2010-10-08,15,6.0,2010,0.0,0.0
0.184116,0,0,Davis Guggenheim,102,Documentary,2010-09-24,26,6.9,2010,0.0,0.0
0.182077,0,951179,Michael Winterbottom,107,Comedy|Drama,2010-09-01,61,7.1,2010,0.0,951179.0
0.217305,0,0,Tom Provost,83,Drama|Horror|Thriller,2010-08-04,13,4.3,2010,0.0,0.0
0.181532,7000000,3218666,Ãlex de la Iglesia,101,Drama|Action|Thriller|Foreign,2010-12-17,44,6.2,2010,7000000.0,3218666.0
0.180345,0,0,Alexandre Arcady,117,Crime,2010-04-28,21,5.8,2010,0.0,0.0
0.178957,0,0,Jon Knautz,85,Horror,2010-10-14,24,5.5,2010,0.0,0.0
0.17845,0,0,Elbert van Strien,112,Horror,2010-03-11,10,5.8,2010,0.0,0.0
0.260805,1300000,0,Johannes Roberts,79,Horror|Thriller,2010-09-07,12,5.5,2010,1300000.0,0.0
0.1776,0,0,Josh Reed,80,Horror|Thriller|Foreign,2010-08-26,10,5.0,2010,0.0,0.0
0.175586,0,0,Nicole Conn,111,Drama|Romance,2010-06-25,20,6.8,2010,0.0,0.0
0.175217,0,0,Mick Jackson,108,Drama,2010-02-06,48,7.5,2010,0.0,0.0
0.174224,0,10967,Barry W. Blaustein,79,Comedy,2010-09-15,10,4.9,2010,0.0,10967.0
0.173474,0,0,Declan O'Brien,89,Horror|Comedy|Science Fiction|Thriller,2010-09-25,23,4.8,2010,0.0,0.0
0.172275,0,0,Dean Wellins,6,Animation,2010-06-10,13,8.3,2010,0.0,0.0
0.171948,12000000,0,Mahsun KÄ±rmÄ±zÄ±gÃ¼l,119,Drama,2010-03-09,18,6.6,2010,12000000.0,0.0
0.170851,0,0,Doze Niu Cheng-Tse,140,Thriller,2010-02-05,13,6.6,2010,0.0,0.0
0.170821,0,876302,Kelly Reichardt,104,Drama|Western,2010-09-05,39,6.3,2010,0.0,876302.0
0.168177,0,22270,Max Winkler,89,Comedy|Romance,2010-10-08,10,5.7,2010,0.0,22270.0
0.167587,0,0,Puttipong Pormsaka Na-Sakonnakorn|Wasin Pokpong,118,Comedy|Romance,2010-08-12,27,7.6,2010,0.0,0.0
0.167247,0,0,Mo Ali,90,Action|Drama|Thriller,2010-08-21,16,5.2,2010,0.0,0.0
0.160701,0,0,Wagner de Assis,109,Drama,2010-05-10,12,6.5,2010,0.0,0.0
0.526537,7200000,0,Nigel Cole,113,Comedy|Drama|History,2010-09-11,52,6.7,2010,7200000.0,0.0
0.15835,0,0,Howard J. Ford|Jonathan Ford,105,Horror|Action|Thriller|Science Fiction,2010-08-30,31,5.3,2010,0.0,0.0
0.157333,0,0,Eric Forsberg,92,Action|Adventure|Horror|Science Fiction,2010-04-10,26,2.8,2010,0.0,0.0
0.1553,0,0,Kevin Deters|Stevie Wermers,7,Animation|Family,2010-12-07,13,6.7,2010,0.0,0.0
0.12869,0,0,Joel Schumacher,93,Thriller|Drama|Action|Crime,2010-07-30,56,5.9,2010,0.0,0.0
0.155084,0,0,Kevin Tancharoen,8,Action,2010-06-08,20,7.2,2010,0.0,0.0
0.155075,0,0,ShukÅ Murase|Mike Disa|Victor Cook|Kim Sang-Jin|Jong-Sik Nam|Lee Seung-Gyu|Shuko Murase,84,Action|Adventure|Animation|Fantasy|Horror,2010-02-09,40,6.0,2010,0.0,0.0
0.150784,0,0,Mitch Schultz,75,Documentary,2010-10-15,12,6.2,2010,0.0,0.0
0.150336,0,0,Deon Taylor,96,Horror|Thriller,2010-10-01,15,3.8,2010,0.0,0.0
0.148442,3167000,0,Jerzy Skolimowski,84,Thriller|War,2010-09-06,17,5.7,2010,3167000.0,0.0
0.147222,0,0,J.C. Calciano,90,Drama|Comedy|Romance,2010-01-15,11,6.3,2010,0.0,0.0
0.145026,0,0,Sam Dunn|Scot McFadyen,107,Documentary|Music,2010-06-29,14,8.4,2010,0.0,0.0
0.144892,0,14870,Nick Tomnay,93,Comedy|Thriller|Crime,2010-07-01,47,5.8,2010,0.0,14870.0
0.141985,0,0,Pascal Franchot ,92,Drama|Thriller,2010-05-10,20,6.1,2010,0.0,0.0
0.140371,0,0,Mel Damski,107,Drama,2010-09-09,12,6.6,2010,0.0,0.0
0.140251,20000000,60072596,Tyler Perry,121,Comedy|Romance,2010-04-02,21,6.0,2010,20000000.0,60072596.0
0.252609,0,0,Eric Bross,97,Family|Fantasy|Horror|TV Movie,2010-10-22,31,5.7,2010,0.0,0.0
0.010185,0,0,Chris Malloy,86,Comedy|Documentary|Drama,2010-02-10,12,6.0,2010,0.0,0.0
0.136215,0,0,Sean Tretta,88,Horror|Science Fiction,2010-10-01,12,4.8,2010,0.0,0.0
0.132502,0,0,S.J. Clarkson,90,Drama|Comedy|History|Family,2010-12-30,44,6.1,2010,0.0,0.0
0.131526,60000000,296221663,Paul W.S. Anderson,97,Action|Adventure|Horror|Science Fiction,2010-09-09,882,5.8,2010,60000000.0,296221663.0
0.131328,300000,0,Gabriel Cowan,90,Horror|Science Fiction|Thriller,2010-01-29,11,4.9,2010,300000.0,0.0
0.130016,0,0,Eric Lavaine,90,Comedy,2010-01-22,11,5.0,2010,0.0,0.0
0.129442,0,0,James Hayman,87,Comedy|Romance,2010-07-18,48,5.9,2010,0.0,0.0
0.126182,0,0,John Stalberg,99,Comedy,2010-06-03,26,5.0,2010,0.0,0.0
0.191889,1100000,0,Panos Cosmatos,110,Fantasy|Science Fiction|Horror,2010-12-03,30,5.3,2010,1100000.0,0.0
0.123158,0,0,Elijah Drenner,80,Documentary|History,2010-03-13,10,6.0,2010,0.0,0.0
0.120636,0,0,Michael Lander,90,Mystery|Thriller,2010-04-20,22,6.2,2010,0.0,0.0
0.205329,0,0,Thomas BalmÃ¨s,79,Documentary,2010-05-07,36,7.2,2010,0.0,0.0
0.067885,0,0,Michael J. Weithorn,109,Comedy|Drama|Romance,2010-07-22,13,5.2,2010,0.0,0.0
0.107729,0,0,David Nixon|Patrick Doughtie,110,Action|Drama|Family|Thriller,2010-04-09,24,6.7,2010,0.0,0.0
0.107503,0,0,Seiji Chiba,81,Horror|Action|Thriller|Science Fiction,2010-07-03,17,3.5,2010,0.0,0.0
0.308928,0,0,Silvio Soldini,121,Drama|Romance|Foreign|Comedy,2010-04-30,13,4.9,2010,0.0,0.0
0.137397,2400000,0,Mark McQueen,93,Horror|Action,2010-08-21,13,4.8,2010,2400000.0,0.0
0.104635,0,0,Tono Errando|Javier Mariscal|Fernando Trueba,94,Animation|Music|Romance,2010-11-19,31,6.4,2010,0.0,0.0
0.180217,0,0,Darragh Byrne,94,Drama,2010-09-01,10,5.6,2010,0.0,0.0
0.276322,10000000,1068682,Brad Anderson,92,Drama|Horror|Thriller,2010-09-11,83,4.8,2010,10000000.0,1068682.0
0.097594,0,0,Fez Ortega,98,Romance|Comedy|Drama,2010-10-29,11,6.6,2010,0.0,0.0
0.095018,0,0,Manfred Wong|Raymond Yip Wai-Man,129,Drama,2010-11-25,10,6.5,2010,0.0,0.0
0.021645,0,0,Saratswadee Wongsomphet,107,Comedy|Romance,2010-12-16,13,7.8,2010,0.0,0.0
0.267278,3000000,0,Peter Atencio,90,Action|Horror|Science Fiction|Thriller,2010-10-05,16,4.1,2010,3000000.0,0.0
0.111048,0,0,Joshua Grannell,98,Horror,2010-05-01,10,5.4,2010,0.0,0.0
0.25427,0,0,Kevin Asch,89,Crime|Drama|Thriller,2010-05-21,17,6.1,2010,0.0,0.0
0.090543,0,427628,Danish Aslam,120,Drama|Comedy|Romance|Foreign,2010-11-26,11,6.0,2010,0.0,427628.0
0.087585,0,0,Josh Fox,107,Documentary,2010-01-24,22,7.0,2010,0.0,0.0
0.071963,0,0,Joe Cross|Kurt Engfehr,97,Documentary,2010-04-16,36,7.2,2010,0.0,0.0
0.095444,0,0,Jeff Zimbalist|Michael Zimbalist,100,Crime|Documentary,2010-06-22,12,7.5,2010,0.0,0.0
0.081724,0,0,Ã‰ric Besnard,100,Adventure,2010-03-07,10,5.1,2010,0.0,0.0
0.0781299999999999,0,0,David A.R. White,85,Drama|Family,2010-05-03,11,4.9,2010,0.0,0.0
0.150035,0,0,James Nguyen,95,Horror|Science Fiction,2010-02-27,30,2.1,2010,0.0,0.0
0.153853,0,0,Shannon Hartman,72,Comedy,2010-07-20,37,7.7,2010,0.0,0.0
0.068941,0,5980,Douglas Langway,103,Comedy|Romance,2010-06-08,10,5.5,2010,0.0,5980.0
0.066704,0,0,Seon-dong Yu,82,Horror,2010-07-28,13,5.2,2010,0.0,0.0
0.028227,10000000,5000000,Vipul Amrutlal Shah,100,Drama|Comedy|Romance|Foreign,2010-11-05,11,4.9,2010,10000000.0,5000000.0
0.066188,1250000,0,Anil Sharma,160,Action|Foreign,2010-01-22,12,5.0,2010,1250000.0,0.0
0.065833,0,0,Gil Junger,85,TV Movie|Fantasy|Comedy|Romance|Family,2010-12-12,33,5.1,2010,0.0,0.0
0.06497,10,0,Milan Luthria,135,Drama|Thriller|Crime,2010-07-30,13,7.0,2010,10.0,0.0
0.0653909999999999,0,0,Alfred Lot,108,Comedy,2010-01-12,10,5.5,2010,0.0,0.0
0.225569,0,0,Greg Franklin,70,Animation|Comedy,2010-04-20,23,6.7,2010,0.0,0.0
0.064038,0,0,Clay Weiner,89,Comedy|Family,2010-09-18,17,3.9,2010,0.0,0.0
0.063325,0,0,Joseph Graham,95,Drama,2010-09-24,11,4.4,2010,0.0,0.0
0.06447,0,0,Greg Olliver|Wes Orshoski,116,Music|Documentary,2010-03-15,21,6.9,2010,0.0,0.0
0.06324,35000000,60251371,Randall Wallace,123,Drama,2010-08-20,52,6.6,2010,35000000.0,60251371.0
0.057892,0,0,Dallas Jenkins,111,Drama|Comedy|Romance|Family,2010-08-20,13,6.5,2010,0.0,0.0
0.052322,0,1339650,Richard Press,84,Documentary,2010-03-24,16,8.1,2010,0.0,1339650.0
0.0506,0,0,Joaquim Dos Santos,11,Animation|Adventure,2010-09-28,19,7.3,2010,0.0,0.0
0.050481,0,0,Punit Malhotra,135,Drama|Comedy|Romance|Foreign,2010-07-02,27,6.6,2010,0.0,0.0
0.049803,0,0,Errol Morris,87,Documentary,2010-10-01,24,6.3,2010,0.0,0.0
0.048672,0,0,Daniel Farrands|Andrew Kasch,240,Documentary,2010-05-04,15,7.1,2010,0.0,0.0
0.046872,0,0,Louis C.K.,84,Comedy,2010-01-26,37,7.9,2010,0.0,0.0
0.227962,0,0,Shinobu Yoshioka,52,Action|Animation|Drama|Fantasy|Thriller,2010-07-24,11,6.4,2010,0.0,0.0
0.00664,5000,0,B.A. Brooks,120,Documentary,2010-01-01,11,4.1,2010,5000.0,0.0
0.028456,3,43,Taika Waititi,87,Drama|Comedy,2010-02-14,26,7.3,2010,3.0,43.0
0.025935,0,35456,Joshua Zeman|Barbara Brancaccio,85,Documentary|Horror,2010-04-29,31,6.1,2010,0.0,35456.0
0.037806,0,0,Anne Depetrini,90,Comedy,2010-10-27,19,4.7,2010,0.0,0.0
0.019248,0,0,Spike Jonze,30,Drama,2010-03-01,28,7.4,2010,0.0,0.0
0.009766,0,0,Adam Wingard,87,Horror|Thriller,2010-09-14,12,4.7,2010,0.0,0.0
0.033845,900000,0,Michael Madsen,75,Documentary,2010-11-12,15,7.6,2010,900000.0,0.0
0.0637539999999999,0,0,LaÃ­s Bodanzky,100,Comedy,2010-05-22,10,6.4,2010,0.0,0.0
0.004569,0,0,Ricki Stern|Anne Sundberg,84,Documentary,2010-01-25,10,6.5,2010,0.0,0.0
0.004433,0,0,Venus Keung Kwok-Man|Wong Jing,93,Action|Thriller,2010-01-07,12,6.4,2010,0.0,0.0
8.947905,63000000,100853753,David Fincher,139,Drama,1999-10-14,5923,8.1,1999,82470329.3354423,132022892.45437
7.753899,63000000,463517383,Lilly Wachowski|Lana Wachowski,136,Action|Science Fiction,1999-03-30,6351,7.8,1999,82470329.3354423,606768749.6621
3.55571999999999,15000000,356296601,Sam Mendes,122,Drama,1999-09-15,1756,7.7,1999,19635792.6989148,466411079.770931
3.526029,115000000,924317558,George Lucas,136,Adventure|Action|Science Fiction,1999-05-19,2823,6.3,1999,150541077.358347,1209980530.45701
2.94377,80000000,415885488,Stephen Sommers,124,Adventure|Fantasy|Horror|Action|Thriller,1999-05-06,1562,6.3,1999,104724227.727545,544416081.923668
2.719461,60000000,284600000,Frank Darabont,189,Fantasy|Drama|Crime,1999-12-10,2299,8.0,1999,78543170.7956593,372556440.140744
2.578731,40000000,672806292,M. Night Shyamalan,107,Mystery|Thriller|Drama,1999-08-02,1753,7.5,1999,52362113.8637728,880738991.74917
2.129874,135000000,361832400,Michael Apted,128,Adventure|Action|Thriller,1999-11-08,509,6.0,1999,176722134.290233,473657733.210055
2.069357,10500000,75902208,Roger Kumble,97,Drama|Romance|Thriller,1999-03-05,505,6.5,1999,13745054.8892403,99360001.4451943
2.065619,100000000,206071502,Tim Burton,105,Drama|Fantasy|Thriller|Mystery,1999-11-18,932,6.7,1999,130905284.659432,269758486.295067
1.945894,0,0,Chris Buck|Kevin Lima,88,Adventure|Animation|Drama|Family,1999-06-18,912,6.9,1999,0.0,0.0
1.825695,11000000,235483004,Paul Weitz|Chris Weitz,95,Comedy|Romance,1999-07-09,1405,6.4,1999,14399581.3125375,308259696.710782
1.820318,66000000,212404396,Jon Amiel,112,Romance|Drama|Mystery,1999-04-30,355,5.9,1999,86397487.8752252,278048579.212947
1.810197,90000000,485015179,John Lasseter|Lee Unkrich|Ash Brannon,92,Animation|Comedy|Family,1999-10-30,2272,7.2,1999,117814756.193489,634910500.711404
1.769152,16000000,53478166,Gil Junger,97,Comedy|Romance|Drama,1999-03-30,947,7.2,1999,20944845.5455091,70005745.4329437
1.72385,42000000,363889678,Roger Michell,124,Comedy,1999-05-13,688,6.8,1999,54980219.5569615,476350818.832191
1.560867,33000000,310940086,Jay Roach,95,Crime|Adventure|Action|Comedy|Science Fiction,1999-06-08,583,6.0,1999,43198743.9376126,407037004.698583
1.43163,2000000,11540607,Kimberly Peirce,118,Crime|Drama,1999-09-02,170,7.0,1999,2618105.69318864,15107264.4447763
1.427794,90000000,60289912,Michael Mann,157,Drama|Thriller,1999-10-28,249,7.1,1999,117814756.193489,78922680.9245212
1.348628,45000000,90683916,Dean Parisot,102,Comedy|Family|Science Fiction,1999-12-23,406,6.6,1999,58907378.0967445,118710038.38012
1.329827,65000000,162091208,Stanley Kubrick,159,Drama,1999-07-14,623,6.8,1999,85088435.0286309,212185957.240312
1.328465,13000000,22863596,Spike Jonze,112,Fantasy|Drama|Comedy,1999-09-30,607,7.1,1999,17017687.0057261,29929655.4271825
1.320079,80000000,176885658,Harold Ramis,103,Comedy|Crime,1999-03-05,260,6.3,1999,104724227.727545,231552674.126609
1.309249,133000000,300135367,Rob Minkoff,84,Fantasy,1999-12-17,502,5.6,1999,174104028.597044,392893056.534981
1.254522,73000000,151493655,Phillip Noyce,118,Drama|Mystery|Thriller|Crime,1999-11-01,463,6.5,1999,95560857.8013855,198313200.318728
1.221973,170000000,222104681,Barry Sonnenfeld,106,Action|Adventure|Comedy|Drama|Science Fiction,1999-06-29,626,5.2,1999,222538983.921034,290746764.904973
1.189386,160000000,61698899,John McTiernan,102,Adventure|Fantasy|Action,1999-08-27,275,6.2,1999,209448455.455091,80767119.3676855
1.17388799999999,100000000,211989043,Peter Hyams,121,Action|Fantasy|Horror|Mystery,1999-11-23,247,5.4,1999,130905284.659432,277504860.185956
1.152354,24000000,88545092,Lasse HallstrÃ¶m,126,Drama,1999-12-17,145,6.6,1999,31417268.3182637,115910204.734556
1.150934,70000000,23159305,Brad Bird,86,Adventure|Animation|Family|Fantasy|Science Fiction,1999-08-06,877,7.5,1999,91633699.2616025,30316754.1353961
1.139223,60000000,73648228,Renny Harlin,105,Horror|Action|Thriller|Science Fiction,1999-07-27,336,5.5,1999,78543170.7956593,96409422.5100276
1.076307,21000000,0,Trey Parker,81,Animation|Comedy|Music,1999-06-30,579,7.0,1999,27490109.7784807,0.0
1.050599,90000000,161626121,Paul Abascal|Brian Helgeland,100,Drama|Action|Thriller|Crime,1999-02-04,305,6.5,1999,117814756.193489,211577133.779048
1.03785,70000000,309457509,Garry Marshall,116,Comedy|Romance,1999-07-30,253,5.7,1999,91633699.2616025,405096233.056438
1.022028,10000000,103166989,Robert Iscove,95,Comedy|Romance,1999-01-29,248,5.6,1999,13090528.4659432,135051040.625015
0.993492,70000000,177841558,Bruce Beresford,105,Drama|Mystery|Thriller|Crime,1999-09-24,144,6.1,1999,91633699.2616025,232803997.742669
0.992316,6000000,30471,Troy Duffy,108,Action|Thriller|Crime,1999-01-22,521,7.1,1999,7854317.07956593,39888.1492885755
0.968204,10000000,12827813,Mike Judge,89,Comedy|Crime,1999-02-19,669,7.3,1999,13090528.4659432,16792285.1232296
0.941202,6000000,10409377,Sofia Coppola,97,Drama|Romance,1999-04-21,460,7.0,1999,7854317.07956593,13626424.5931234
0.937873,100000000,93700000,Chris Columbus,131,Comedy|Science Fiction,1999-12-17,538,6.7,1999,130905284.659432,122658251.725888
0.934621,25000,248000000,Daniel Myrick|Eduardo SÃ¡nchez,81,Horror|Mystery,1999-07-14,522,6.3,1999,32726.321164858,324645105.955391
0.920974,38000000,58401898,Roman Polanski,133,Horror|Mystery|Thriller,1999-08-24,384,6.2,1999,49744008.1705842,76451170.8234112
0.92088,50000000,73956241,Norman Jewison,146,Drama,1999-09-17,226,7.3,1999,65452642.3297161,96812627.8044657
0.907305,16000000,18564088,Josef Rusnak,100,Thriller|Science Fiction|Mystery,1999-04-16,189,6.5,1999,20944845.5455091,24301372.2408275
0.876587,34200000,234801895,Dennis Dugan,93,Comedy|Drama,1999-06-25,479,6.2,1999,44769607.3535258,307368089.035491
0.855109,32000000,0,Martin Scorsese,121,Drama|Thriller,1999-10-22,102,6.5,1999,41889691.0910183,0.0
0.823494,40000000,96618699,Joel Schumacher,123,Thriller|Crime|Mystery,1999-02-25,248,6.0,1999,52362113.8637728,126478982.96019
0.82073,10000000,30652890,Kevin Smith,130,Fantasy|Comedy|Adventure,1999-11-12,472,6.6,1999,13090528.4659432,40126252.9108426
0.797082,40000000,0,James Mangold,127,Drama,1999-12-21,376,7.5,1999,52362113.8637728,0.0
0.779596,0,0,Jun Falkenstein|Bradley Raymond|Toby Shelton|Bill Speers,66,Animation|Family|Comedy,1999-12-07,57,6.6,1999,0.0,0.0
0.778786,80000000,91188905,Jan de Bont,113,Horror|Thriller|Fantasy|Mystery,1999-07-23,178,5.3,1999,104724227.727545,119371095.668069
0.746054,75000000,93888180,Bronwen Hughes,105,Comedy,1999-03-12,81,5.2,1999,98178963.4945741,122904589.29056
0.744837,35000000,40263020,Hugh Wilson,112,Comedy|Romance,1999-02-12,114,6.2,1999,45816849.6308012,52706420.9434841
0.740133,80000000,0,Ron Howard,122,Comedy,1999-03-26,69,5.4,1999,104724227.727545,0.0
0.731802,80000000,118880016,Luis Mandoki,131,Drama,1999-02-22,112,5.7,1999,104724227.727545,155620223.347978
0.72669,60000000,149705852,Simon West,116,Crime|Drama|Mystery|Thriller,1999-06-18,103,5.9,1999,78543170.7956593,195972871.712428
0.725013,29000000,50041732,Rupert Wainwright,103,Horror|Thriller,1999-09-10,103,5.8,1999,37962532.5512353,65507271.7231101
0.716336,12000000,21133087,David Koepp,99,Horror|Mystery|Thriller,1999-09-10,155,6.3,1999,15708634.1591318,27664327.6946754
0.694437,0,0,Alexander Payne,99,Comedy,1999-04-23,137,6.5,1999,0.0,0.0
0.684185,75000000,0,David Kellogg,78,Action|Adventure|Comedy|Family,1999-07-23,171,4.3,1999,98178963.4945741,0.0
0.682531,37000000,48451803,Paul Thomas Anderson,188,Drama,1999-12-08,430,7.3,1999,48434955.3239899,63425970.6397773
